InventoryID	InventoryType	UpperMaterial	SoleMaterial	StockQuantity	SellingPrice
214005IM10385	Shoes	Leather	Polyurethane	881	18.54
214005IM30350	Shoes	Leather	Rubber	301	369.61
214005IM30360	Shoes	Suede	Polyurethane	68	46.05
214005IM30365	Shoes	Synthetic	Leather	7	318.27
214005IM30370	Shoes	Suede	Leather	817	398.58
214006AU10350	Shoes	Leather	Leather	137	75.0
214006AU10360	Shoes	Leather	Rubber	164	264.13
214006AU10370	Shoes	Leather	Polyurethane	83	391.74
214006AU10380	Shoes	Suede	Leather	897	137.71
214006AU10390	Shoes	Synthetic	Leather	650	89.83
214006AU10400	Shoes	Leather	Rubber	420	175.04
214006AUG9350	Shoes	Synthetic	Rubber	73	281.8
214006AUG9360	Shoes	Leather	Leather	237	291.89
214006AUG9370	Shoes	Synthetic	Polyurethane	46	74.13
214006AUG9380	Shoes	Suede	Polyurethane	618	234.21
214006AUG9390	Shoes	Leather	Polyurethane	928	141.46
214006AUG9400	Shoes	Leather	Leather	800	422.59
214007AU07390	Shoes	Leather	Rubber	262	163.65
214007AU07400	Shoes	Suede	Polyurethane	176	420.97
214007AU10360	Shoes	Suede	Leather	166	220.0
214007AU10380	Shoes	Synthetic	Leather	657	366.03
214008AU30350	Shoes	Suede	Rubber	842	259.93
214008AU30360	Shoes	Leather	Polyurethane	370	314.76
214008AU30370	Shoes	Synthetic	Leather	795	203.72
214008AU30380	Shoes	Suede	Polyurethane	54	386.42
214008AU30390	Shoes	Synthetic	Polyurethane	690	218.34
214008AU30400	Shoes	Synthetic	Polyurethane	419	234.16
214009BJ40350	Shoes	Synthetic	Leather	756	263.66
214009BJ40360	Shoes	Leather	Polyurethane	507	417.59
214009BJ40370	Shoes	Leather	Rubber	341	333.1
214009BJ40390	Shoes	Suede	Leather	127	181.09
214009BJ40400	Shoes	Leather	Leather	409	338.46
214009BJ44350	Shoes	Synthetic	Polyurethane	924	324.79
214009BJ44360	Shoes	Synthetic	Polyurethane	367	466.2
214009BJ44370	Shoes	Leather	Polyurethane	271	422.29
214009BJ44380	Shoes	Synthetic	Leather	644	327.25
214009BJ44390	Shoes	Leather	Rubber	605	177.34
214009BJ44400	Shoes	Synthetic	Rubber	379	391.99
214009BJG0350	Shoes	Suede	Leather	73	291.85
214009BJG0360	Shoes	Suede	Rubber	923	492.78
214009BJG0370	Shoes	Leather	Polyurethane	922	131.28
214009BJG0390	Shoes	Leather	Leather	915	49.03
214009BJG0400	Shoes	Leather	Rubber	248	44.25
214010BJ10360	Shoes	Leather	Leather	860	323.61
214010BJ10370	Shoes	Leather	Rubber	785	470.24
214010BJ10380	Shoes	Synthetic	Leather	43	10.95
214010BJ10390	Shoes	Suede	Rubber	377	365.63
214010BJ10400	Shoes	Synthetic	Leather	41	331.96
214010BJB4370	Shoes	Suede	Leather	170	368.83
214010BJB4380	Shoes	Synthetic	Leather	946	184.15
214010BJG0350	Shoes	Synthetic	Leather	212	412.04
214010BJG0360	Shoes	Synthetic	Leather	493	31.91
214010BJG0370	Shoes	Leather	Polyurethane	680	380.16
214010BJG0380	Shoes	Suede	Leather	39	140.87
214010BJG0390	Shoes	Leather	Leather	369	243.65
214010BJG0400	Shoes	Leather	Leather	757	413.09
214011EU10350	Shoes	Synthetic	Rubber	151	142.97
214011EU10360	Shoes	Suede	Leather	111	100.75
214012KE30360	Shoes	Suede	Polyurethane	480	343.84
214012KE30370	Shoes	Suede	Leather	436	271.36
214012KE30380	Shoes	Suede	Rubber	47	262.06
214012KE30390	Shoes	Leather	Rubber	575	135.82
214012KEB4370	Shoes	Leather	Leather	737	27.09
214012KEB4380	Shoes	Suede	Leather	366	211.03
214012KEB4390	Shoes	Leather	Leather	69	62.21
214013KE30360	Shoes	Suede	Leather	299	453.93
214013KE30370	Shoes	Leather	Rubber	944	30.21
214013KE30380	Shoes	Synthetic	Leather	802	221.51
214014GZ30380	Shoes	Synthetic	Rubber	296	35.6
214014GZ35370	Shoes	Suede	Rubber	203	56.82
214015GZ71370	Shoes	Suede	Polyurethane	61	332.84
214016GZ30390	Shoes	Leather	Rubber	946	327.08
214016GZ82370	Shoes	Suede	Leather	963	26.2
214018KE60360	Shoes	Suede	Leather	830	10.55
214018KE60370	Shoes	Leather	Leather	314	48.62
214018KE60380	Shoes	Suede	Leather	161	383.87
214018KE60390	Shoes	Suede	Polyurethane	331	296.44
214018KE80390	Shoes	Synthetic	Polyurethane	528	28.68
214019KE30370	Shoes	Synthetic	Polyurethane	338	249.17
214019KEC2360	Shoes	Synthetic	Polyurethane	606	358.89
214019KEC2370	Shoes	Suede	Rubber	304	435.79
214019KEC2380	Shoes	Leather	Polyurethane	503	467.68
214020KE30370	Shoes	Synthetic	Rubber	650	170.45
214020KE30390	Shoes	Suede	Leather	338	76.56
214020KE70380	Shoes	Synthetic	Rubber	550	126.09
214020KE70390	Shoes	Leather	Rubber	639	390.32
214020KE80370	Shoes	Leather	Polyurethane	275	486.03
214020KE80380	Shoes	Leather	Leather	164	238.53
214021KE30360	Shoes	Leather	Leather	443	159.62
214021KE30380	Shoes	Leather	Polyurethane	319	220.3
214022KE30360	Shoes	Leather	Rubber	589	159.36
214024AU30350	Shoes	Suede	Polyurethane	504	135.68
214024AU30360	Shoes	Synthetic	Rubber	686	300.94
214024AU30370	Shoes	Leather	Polyurethane	387	17.71
215001BW1039	Shoes	Synthetic	Polyurethane	970	137.18
215001BW1040	Shoes	Synthetic	Leather	870	334.08
215001BW1041	Shoes	Suede	Leather	833	25.71
215001BW1042	Shoes	Leather	Leather	888	50.77
215001BW1043	Shoes	Leather	Polyurethane	603	153.76
215001BW1044	Shoes	Suede	Leather	750	440.12
215001BW1045	Shoes	Suede	Leather	776	384.79
215001BW2038	Shoes	Suede	Polyurethane	691	20.86
215001BW2039	Shoes	Suede	Leather	494	255.84
215001BW2040	Shoes	Suede	Rubber	490	144.6
215001BW2041	Shoes	Synthetic	Leather	721	327.84
215001BW2042	Shoes	Suede	Rubber	73	363.56
215001BW2043	Shoes	Leather	Leather	509	432.8
215001BW2046	Shoes	Leather	Polyurethane	390	242.95
215002BW2438	Shoes	Suede	Polyurethane	619	497.28
215002BW2440	Shoes	Suede	Leather	857	490.19
215002BW2441	Shoes	Suede	Rubber	295	442.26
215002BW2442	Shoes	Suede	Leather	369	291.69
215002BW2444	Shoes	Suede	Polyurethane	956	205.02
215002BW2445	Shoes	Leather	Leather	796	188.55
215002BW7038	Shoes	Synthetic	Polyurethane	865	15.94
215002BW7039	Shoes	Suede	Rubber	694	132.1
215002BW7040	Shoes	Suede	Rubber	549	362.22
215002BW7041	Shoes	Suede	Polyurethane	649	305.78
215002BW7042	Shoes	Leather	Rubber	850	459.05
215002BW7043	Shoes	Leather	Polyurethane	568	34.51
215002BW7044	Shoes	Synthetic	Polyurethane	187	86.09
215002BW7045	Shoes	Synthetic	Polyurethane	853	396.73
215002BW7046	Shoes	Synthetic	Leather	770	185.67
215003BW1038	Shoes	Synthetic	Rubber	445	67.99
215003BW1039	Shoes	Leather	Leather	570	498.26
215003BW1040	Shoes	Synthetic	Leather	363	395.75
215003BW1041	Shoes	Suede	Rubber	123	210.28
215003BW1042	Shoes	Leather	Leather	188	413.44
215003BW1043	Shoes	Leather	Polyurethane	742	343.5
215003BW1044	Shoes	Leather	Leather	680	397.09
215003BW1045	Shoes	Suede	Polyurethane	420	409.45
215003BW1046	Shoes	Leather	Rubber	626	51.52
215003BW2438	Shoes	Suede	Leather	252	315.26
215003BW2439	Shoes	Synthetic	Rubber	619	13.32
215003BW2440	Shoes	Leather	Polyurethane	549	31.29
215003BW2441	Shoes	Suede	Leather	335	452.95
215003BW2442	Shoes	Leather	Polyurethane	92	268.51
215003BW2443	Shoes	Synthetic	Polyurethane	530	370.59
215003BW2444	Shoes	Leather	Polyurethane	866	420.87
215003BW2445	Shoes	Synthetic	Rubber	63	475.3
215003BW2446	Shoes	Leather	Rubber	662	435.98
215004BW1038	Shoes	Suede	Rubber	512	246.82
215004BW1039	Shoes	Synthetic	Leather	139	174.63
215004BW1040	Shoes	Leather	Polyurethane	698	85.7
215004BW1041	Shoes	Synthetic	Rubber	185	206.16
215004BW1042	Shoes	Synthetic	Polyurethane	205	189.58
215004BW1043	Shoes	Suede	Rubber	772	284.19
215004BW1044	Shoes	Suede	Polyurethane	214	336.1
215004BW1045	Shoes	Suede	Rubber	256	489.38
215004BW1046	Shoes	Suede	Rubber	135	366.91
215004BW2440	Shoes	Synthetic	Rubber	573	325.44
215004BW2441	Shoes	Synthetic	Rubber	875	174.2
215004BW2442	Shoes	Leather	Polyurethane	822	26.91
215004BW2443	Shoes	Leather	Rubber	88	151.18
215004BW2444	Shoes	Leather	Rubber	836	386.54
215004BW2446	Shoes	Suede	Rubber	988	110.58
215005BW1038	Shoes	Synthetic	Polyurethane	207	358.97
215005BW1039	Shoes	Synthetic	Rubber	129	294.09
215005BW1040	Shoes	Leather	Polyurethane	823	94.21
215005BW1041	Shoes	Leather	Leather	3	138.2
215005BW1042	Shoes	Synthetic	Polyurethane	974	253.19
215005BW1043	Shoes	Suede	Leather	934	215.0
215005BW1045	Shoes	Leather	Rubber	754	391.5
215005BW4038	Shoes	Leather	Rubber	121	369.86
215005BW4039	Shoes	Synthetic	Polyurethane	385	291.54
215005BW4040	Shoes	Synthetic	Rubber	614	412.91
215005BW4041	Shoes	Leather	Rubber	38	285.71
215005BW4042	Shoes	Leather	Polyurethane	341	482.55
215005BW4043	Shoes	Suede	Rubber	925	116.44
215005BW4045	Shoes	Suede	Leather	645	359.92
215005BW4046	Shoes	Suede	Leather	714	191.27
215005BW7038	Shoes	Suede	Rubber	860	146.69
215005BW7039	Shoes	Leather	Rubber	21	98.39
215005BW7040	Shoes	Leather	Leather	242	280.73
215005BW7041	Shoes	Leather	Rubber	455	115.58
215005BW7042	Shoes	Suede	Leather	963	108.17
215005BW7043	Shoes	Leather	Polyurethane	621	495.36
215005BW7044	Shoes	Synthetic	Leather	303	402.86
215005BW7045	Shoes	Suede	Rubber	596	376.66
215006BW2438	Shoes	Synthetic	Rubber	595	399.09
215006BW2439	Shoes	Suede	Leather	803	484.77
215006BW2440	Shoes	Leather	Leather	964	290.91
215006BW2441	Shoes	Suede	Rubber	69	117.92
215006BW2442	Shoes	Synthetic	Rubber	129	432.48
215006BW2443	Shoes	Suede	Rubber	196	373.94
215006BW2444	Shoes	Synthetic	Polyurethane	140	213.01
215006BW2445	Shoes	Leather	Polyurethane	444	242.05
215006BW2446	Shoes	Synthetic	Leather	283	211.51
215006BW7038	Shoes	Leather	Leather	312	465.67
215006BW7039	Shoes	Synthetic	Polyurethane	746	178.33
215006BW7041	Shoes	Leather	Polyurethane	535	482.11
215006BW7043	Shoes	Synthetic	Leather	665	456.03
215006BW7044	Shoes	Leather	Polyurethane	277	318.96
215006BW7045	Shoes	Leather	Leather	61	294.11
215007BW4040	Shoes	Leather	Rubber	319	191.34
215007BW4042	Shoes	Synthetic	Leather	890	18.99
215007BW4043	Shoes	Synthetic	Polyurethane	52	72.54
215007BW4044	Shoes	Leather	Polyurethane	856	379.57
215007BW4045	Shoes	Suede	Polyurethane	153	241.05
215007BW7038	Shoes	Leather	Leather	749	83.42
215007BW7039	Shoes	Suede	Polyurethane	311	139.34
215007BW7040	Shoes	Leather	Leather	814	474.44
215007BW7041	Shoes	Synthetic	Rubber	544	189.9
215007BW7042	Shoes	Suede	Rubber	567	454.76
215007BW7043	Shoes	Synthetic	Polyurethane	864	159.27
215007BW7045	Shoes	Suede	Leather	389	276.18
215015CZ1038	Shoes	Suede	Leather	548	20.03
215015CZ1040	Shoes	Suede	Polyurethane	622	265.72
215015CZ1041	Shoes	Suede	Leather	177	322.1
215015CZ1042	Shoes	Synthetic	Polyurethane	362	124.81
215015CZ1043	Shoes	Suede	Polyurethane	314	293.68
215015CZ1044	Shoes	Leather	Rubber	807	327.11
215015CZ2438	Shoes	Leather	Polyurethane	848	346.57
215015CZ2440	Shoes	Suede	Leather	97	390.44
215015CZ2441	Shoes	Synthetic	Polyurethane	881	162.56
215015CZ2442	Shoes	Synthetic	Rubber	213	288.21
215015CZ2443	Shoes	Suede	Rubber	829	490.97
215015CZ2445	Shoes	Synthetic	Leather	137	450.09
215016CZ1038	Shoes	Synthetic	Polyurethane	6	476.81
215016CZ1039	Shoes	Synthetic	Leather	109	199.21
215016CZ1040	Shoes	Suede	Leather	547	395.59
215016CZ1041	Shoes	Leather	Polyurethane	39	313.75
215016CZ1042	Shoes	Leather	Rubber	662	50.54
215016CZ1043	Shoes	Leather	Leather	425	413.75
215016CZ1044	Shoes	Leather	Leather	630	341.78
215016CZ2039	Shoes	Leather	Rubber	261	107.47
215016CZ2041	Shoes	Synthetic	Polyurethane	426	49.07
215016CZ2042	Shoes	Synthetic	Polyurethane	87	420.14
215016CZ2043	Shoes	Synthetic	Polyurethane	465	48.66
215016CZ2044	Shoes	Suede	Rubber	76	54.76
215016CZ2045	Shoes	Synthetic	Leather	471	219.43
215017CZ1040	Shoes	Leather	Rubber	976	76.05
215017CZ1041	Shoes	Synthetic	Leather	963	457.7
215017CZ1042	Shoes	Leather	Leather	414	240.44
215017CZ1043	Shoes	Synthetic	Polyurethane	825	288.88
215017CZ1044	Shoes	Leather	Polyurethane	895	464.77
215017CZ1045	Shoes	Synthetic	Polyurethane	726	269.83
215017CZ2438	Shoes	Leather	Rubber	457	183.26
215017CZ2439	Shoes	Leather	Polyurethane	285	400.61
215017CZ2440	Shoes	Suede	Rubber	239	227.0
215017CZ2441	Shoes	Synthetic	Polyurethane	677	166.05
215017CZ2442	Shoes	Leather	Polyurethane	599	364.38
215017CZ2443	Shoes	Synthetic	Polyurethane	653	402.79
215017CZ2444	Shoes	Leather	Rubber	672	397.94
215018CZ1038	Shoes	Suede	Leather	558	489.06
215018CZ1039	Shoes	Suede	Rubber	372	395.47
215018CZ1040	Shoes	Suede	Rubber	495	387.27
215018CZ1041	Shoes	Suede	Rubber	624	430.17
215018CZ1042	Shoes	Leather	Leather	919	10.09
215018CZ1043	Shoes	Synthetic	Rubber	45	187.59
215018CZ1044	Shoes	Suede	Polyurethane	401	371.43
215018CZ1045	Shoes	Suede	Leather	247	303.86
215018CZ2438	Shoes	Suede	Rubber	616	97.01
215018CZ2439	Shoes	Synthetic	Rubber	597	158.83
215018CZ2440	Shoes	Leather	Leather	450	175.03
215018CZ2441	Shoes	Leather	Rubber	485	288.24
215018CZ2442	Shoes	Leather	Leather	646	417.48
215019CZ1038	Shoes	Leather	Polyurethane	620	466.92
215019CZ1039	Shoes	Synthetic	Rubber	18	377.55
215019CZ1040	Shoes	Synthetic	Rubber	606	423.05
215019CZ1041	Shoes	Synthetic	Polyurethane	662	240.35
215019CZ1042	Shoes	Suede	Rubber	758	200.99
215019CZ1043	Shoes	Synthetic	Rubber	289	202.43
215019CZ1044	Shoes	Leather	Leather	414	311.86
215019CZ1045	Shoes	Synthetic	Rubber	721	70.88
215019CZ2038	Shoes	Suede	Polyurethane	638	293.95
215019CZ2039	Shoes	Leather	Rubber	235	335.92
215019CZ2041	Shoes	Synthetic	Leather	416	225.07
215019CZ2042	Shoes	Leather	Polyurethane	938	477.05
215020CZ1038	Shoes	Leather	Polyurethane	499	308.02
215020CZ1039	Shoes	Synthetic	Polyurethane	974	117.8
215020CZ1040	Shoes	Synthetic	Polyurethane	634	244.82
215020CZ1041	Shoes	Suede	Leather	650	340.95
215020CZ1042	Shoes	Synthetic	Leather	115	168.58
215020CZ1043	Shoes	Synthetic	Leather	932	49.02
215020CZ1044	Shoes	Synthetic	Leather	674	295.88
215020CZ2438	Shoes	Leather	Rubber	713	474.46
215020CZ2440	Shoes	Suede	Leather	234	247.69
215020CZ2441	Shoes	Leather	Rubber	540	453.99
215020CZ2442	Shoes	Synthetic	Polyurethane	11	419.16
215020CZ2443	Shoes	Suede	Rubber	206	82.23
215020CZ2445	Shoes	Synthetic	Rubber	679	357.0
215021CZ1038	Shoes	Leather	Rubber	247	223.38
215021CZ1039	Shoes	Leather	Leather	559	132.62
215021CZ1040	Shoes	Synthetic	Leather	758	346.6
215021CZ1041	Shoes	Suede	Polyurethane	127	373.9
215021CZ1042	Shoes	Leather	Leather	147	98.15
215021CZ1043	Shoes	Synthetic	Rubber	118	458.08
215021CZ1044	Shoes	Synthetic	Leather	911	378.06
215021CZ1045	Shoes	Synthetic	Leather	382	467.35
215021CZ2438	Shoes	Suede	Rubber	412	165.37
215021CZ2439	Shoes	Synthetic	Polyurethane	664	470.27
215021CZ2440	Shoes	Synthetic	Leather	584	190.57
215021CZ2441	Shoes	Leather	Polyurethane	363	36.45
215021CZ2442	Shoes	Synthetic	Rubber	509	383.86
215021CZ2443	Shoes	Suede	Leather	137	354.72
215021CZ2444	Shoes	Synthetic	Polyurethane	175	302.98
215021CZ2445	Shoes	Suede	Polyurethane	289	250.05
215022CZ1038	Shoes	Synthetic	Rubber	958	25.76
215022CZ1039	Shoes	Synthetic	Leather	481	316.05
215022CZ1040	Shoes	Synthetic	Polyurethane	19	214.25
215022CZ1041	Shoes	Suede	Polyurethane	195	284.5
215022CZ1042	Shoes	Leather	Polyurethane	330	220.37
215022CZ1043	Shoes	Suede	Polyurethane	936	483.37
215022CZ1044	Shoes	Leather	Polyurethane	175	306.01
215022CZ1045	Shoes	Suede	Polyurethane	449	377.13
215022CZ2038	Shoes	Synthetic	Polyurethane	925	468.81
215022CZ2039	Shoes	Synthetic	Polyurethane	946	299.88
215022CZ2040	Shoes	Leather	Polyurethane	354	15.91
215022CZ2041	Shoes	Leather	Polyurethane	499	26.8
215022CZ2042	Shoes	Suede	Leather	141	354.15
215022CZ2043	Shoes	Suede	Rubber	758	146.75
215022CZ2044	Shoes	Leather	Rubber	897	293.9
215022CZ2045	Shoes	Leather	Rubber	930	109.12
215023CZ1038	Shoes	Suede	Polyurethane	93	142.42
215023CZ1039	Shoes	Leather	Rubber	944	257.27
215023CZ1040	Shoes	Leather	Polyurethane	239	488.03
215023CZ1041	Shoes	Leather	Leather	205	311.97
215023CZ1042	Shoes	Leather	Rubber	560	468.71
215023CZ1043	Shoes	Synthetic	Leather	433	480.1
215023CZ1044	Shoes	Synthetic	Leather	245	111.97
215023CZ1045	Shoes	Leather	Polyurethane	832	162.48
215023CZ2438	Shoes	Suede	Rubber	317	387.3
215023CZ2439	Shoes	Synthetic	Leather	925	434.71
215023CZ2440	Shoes	Suede	Rubber	295	264.42
215023CZ2441	Shoes	Suede	Leather	640	496.68
215023CZ2442	Shoes	Synthetic	Leather	856	15.67
215023CZ2443	Shoes	Suede	Polyurethane	282	156.8
215023CZ2444	Shoes	Suede	Rubber	17	315.35
215024CZ1039	Shoes	Leather	Polyurethane	71	239.95
215024CZ1040	Shoes	Leather	Polyurethane	269	67.14
215024CZ1041	Shoes	Leather	Polyurethane	325	190.22
215024CZ1042	Shoes	Synthetic	Polyurethane	794	22.47
215024CZ1043	Shoes	Leather	Polyurethane	305	324.95
215024CZ1044	Shoes	Suede	Leather	451	447.44
215024CZ1045	Shoes	Suede	Rubber	7	443.59
215024CZ1046	Shoes	Suede	Rubber	314	352.78
215024CZ2939	Shoes	Suede	Polyurethane	817	238.23
215024CZ2940	Shoes	Suede	Rubber	103	260.9
215024CZ2941	Shoes	Synthetic	Leather	821	77.09
215024CZ2942	Shoes	Suede	Polyurethane	193	177.1
215024CZ2943	Shoes	Synthetic	Leather	753	101.99
215024CZ2944	Shoes	Suede	Leather	574	412.39
215024CZ2945	Shoes	Synthetic	Polyurethane	529	458.23
215025CZ1039	Shoes	Synthetic	Leather	171	273.09
215025CZ1040	Shoes	Suede	Polyurethane	537	366.6
215025CZ1041	Shoes	Suede	Leather	251	69.52
215025CZ1042	Shoes	Suede	Rubber	765	308.18
215025CZ1043	Shoes	Suede	Rubber	387	354.37
215025CZ1044	Shoes	Leather	Rubber	207	231.86
215025CZ1045	Shoes	Leather	Polyurethane	541	129.2
215025CZ1046	Shoes	Synthetic	Leather	629	439.91
215025CZ2939	Shoes	Synthetic	Leather	416	374.03
215025CZ2940	Shoes	Leather	Rubber	794	450.93
215025CZ2941	Shoes	Synthetic	Rubber	380	411.02
215025CZ2942	Shoes	Suede	Polyurethane	144	495.28
215025CZ2943	Shoes	Synthetic	Polyurethane	25	104.16
215025CZ2944	Shoes	Synthetic	Leather	822	52.51
215025CZ2945	Shoes	Synthetic	Polyurethane	668	175.13
215025CZ2946	Shoes	Leather	Polyurethane	73	73.21
215026CZ1039	Shoes	Leather	Polyurethane	632	266.33
215026CZ1040	Shoes	Synthetic	Rubber	824	320.18
215026CZ1041	Shoes	Suede	Rubber	833	293.36
215026CZ1042	Shoes	Synthetic	Leather	93	137.03
215026CZ1043	Shoes	Leather	Polyurethane	505	455.32
215026CZ1044	Shoes	Suede	Rubber	598	20.37
215026CZ1045	Shoes	Synthetic	Polyurethane	336	180.53
215026CZ1046	Shoes	Leather	Leather	425	362.31
215026CZ2039	Shoes	Suede	Polyurethane	499	385.8
215026CZ2040	Shoes	Synthetic	Leather	364	213.9
215026CZ2041	Shoes	Leather	Leather	947	18.29
215026CZ2042	Shoes	Suede	Rubber	630	312.84
215026CZ2043	Shoes	Synthetic	Polyurethane	745	40.92
215026CZ2044	Shoes	Suede	Rubber	199	62.85
215026CZ2045	Shoes	Suede	Polyurethane	718	328.62
215026CZ2046	Shoes	Suede	Polyurethane	413	163.12
215027MS10255	Shoes	Leather	Leather	339	180.53
215027MS1027	Shoes	Synthetic	Leather	659	248.54
215027MS2125	Shoes	Suede	Polyurethane	962	489.5
215027MS2126	Shoes	Suede	Rubber	937	483.07
215027MS21265	Shoes	Suede	Leather	429	213.97
215028MS10245	Shoes	Leather	Leather	783	140.09
215028MS10255	Shoes	Suede	Polyurethane	899	158.27
215028MS21255	Shoes	Leather	Polyurethane	139	141.7
215028MS21265	Shoes	Leather	Leather	693	270.8
215029MS1025	Shoes	Suede	Rubber	942	307.36
215029MS1026	Shoes	Suede	Leather	542	249.5
215030MS1026	Shoes	Leather	Polyurethane	57	209.92
215030MS2025	Shoes	Leather	Leather	232	113.53
215030MS20255	Shoes	Suede	Polyurethane	658	246.43
215031MS1025	Shoes	Leather	Leather	435	177.14
215031MS1026	Shoes	Leather	Polyurethane	384	275.38
215032MS10245	Shoes	Suede	Polyurethane	560	340.84
215032MS10255	Shoes	Suede	Rubber	194	320.32
215032MS1026	Shoes	Synthetic	Polyurethane	736	236.62
215033MS1025	Shoes	Suede	Leather	648	282.47
215033MS1026	Shoes	Suede	Polyurethane	534	149.58
215033MS21245	Shoes	Suede	Leather	518	21.88
215033MS2125	Shoes	Synthetic	Rubber	716	316.26
215033MS21255	Shoes	Leather	Leather	751	133.76
215034MS10245	Shoes	Suede	Rubber	185	337.79
215034MS1025	Shoes	Suede	Rubber	872	376.03
215034MS10255	Shoes	Synthetic	Polyurethane	292	458.8
215034MS1026	Shoes	Synthetic	Rubber	335	479.48
215034MS1027	Shoes	Synthetic	Leather	732	15.16
216001BW1039	Shoes	Leather	Rubber	116	495.28
216001BW1040	Shoes	Synthetic	Rubber	825	344.68
216001BW1041	Shoes	Leather	Polyurethane	49	325.33
216001BW1042	Shoes	Suede	Leather	685	17.45
216001BW1043	Shoes	Suede	Rubber	82	432.0
216001BW1044	Shoes	Suede	Polyurethane	834	81.29
216001BW1045	Shoes	Synthetic	Polyurethane	333	420.29
216001BW2439	Shoes	Suede	Leather	557	17.63
216001BW2440	Shoes	Synthetic	Polyurethane	335	326.52
216001BW2441	Shoes	Leather	Rubber	532	223.05
216001BW2442	Shoes	Suede	Polyurethane	960	108.38
216001BW2443	Shoes	Leather	Leather	221	62.71
216001BW2444	Shoes	Synthetic	Leather	635	225.66
216002BW2439	Shoes	Synthetic	Polyurethane	746	70.42
216002BW2440	Shoes	Suede	Rubber	733	248.36
216002BW2441	Shoes	Suede	Polyurethane	323	316.36
216002BW2442	Shoes	Synthetic	Leather	851	415.42
216002BW2443	Shoes	Suede	Polyurethane	3	342.54
216002BW2446	Shoes	Suede	Polyurethane	694	41.95
216002BW7040	Shoes	Leather	Rubber	206	160.64
216002BW7042	Shoes	Synthetic	Polyurethane	832	151.11
216002BW7044	Shoes	Leather	Rubber	40	458.37
216002BW7045	Shoes	Suede	Polyurethane	59	435.21
216002BW7046	Shoes	Leather	Polyurethane	951	191.37
216002BW9039	Shoes	Synthetic	Rubber	574	44.87
216002BW9040	Shoes	Leather	Rubber	644	448.11
216002BW9041	Shoes	Leather	Leather	507	445.21
216002BW9042	Shoes	Suede	Rubber	572	428.83
216002BW9043	Shoes	Synthetic	Polyurethane	884	424.09
216002BW9044	Shoes	Suede	Leather	843	245.32
216002BW9045	Shoes	Suede	Rubber	122	96.94
216002BW9046	Shoes	Synthetic	Rubber	479	243.97
217001JU2039	Shoes	Leather	Leather	619	252.35
217001JU2040	Shoes	Suede	Polyurethane	96	250.07
217001JU2041	Shoes	Leather	Polyurethane	859	274.0
217001JU2042	Shoes	Synthetic	Leather	414	136.25
217001JU2043	Shoes	Suede	Polyurethane	235	189.46
217001JU2044	Shoes	Leather	Rubber	898	222.75
217001JU7039	Shoes	Leather	Polyurethane	62	74.25
217001JU7040	Shoes	Suede	Rubber	256	233.13
217001JU7041	Shoes	Synthetic	Polyurethane	561	407.13
217001JU7042	Shoes	Leather	Rubber	905	415.75
217001JU7043	Shoes	Synthetic	Leather	348	211.67
217001JU7044	Shoes	Suede	Rubber	671	264.22
217002JU2439	Shoes	Leather	Polyurethane	124	26.49
217002JU2440	Shoes	Leather	Rubber	482	340.47
217002JU2441	Shoes	Leather	Polyurethane	317	208.26
217002JU2442	Shoes	Synthetic	Polyurethane	504	228.28
217002JU2443	Shoes	Leather	Rubber	719	438.1
217002JU2444	Shoes	Leather	Polyurethane	48	236.3
217002JU7039	Shoes	Suede	Leather	409	20.38
217002JU7040	Shoes	Leather	Polyurethane	932	121.47
217002JU7041	Shoes	Synthetic	Leather	136	243.05
217002JU7042	Shoes	Suede	Leather	201	217.95
217002JU7043	Shoes	Suede	Polyurethane	250	431.58
217002JU7044	Shoes	Leather	Leather	314	275.65
217003JU1039	Shoes	Suede	Leather	869	347.92
217003JU1040	Shoes	Leather	Rubber	368	239.97
217003JU1041	Shoes	Suede	Leather	429	225.43
217003JU1042	Shoes	Synthetic	Leather	830	228.68
217003JU1043	Shoes	Leather	Leather	807	211.35
217003JU1044	Shoes	Synthetic	Leather	480	273.91
217003JU2039	Shoes	Leather	Leather	314	132.72
217003JU2040	Shoes	Synthetic	Polyurethane	500	446.62
217003JU2041	Shoes	Synthetic	Leather	721	173.21
217003JU2042	Shoes	Suede	Polyurethane	355	82.29
217003JU2043	Shoes	Leather	Polyurethane	485	57.31
217003JU2044	Shoes	Suede	Polyurethane	211	16.58
217004IB2039	Shoes	Synthetic	Rubber	704	217.2
217004IB2040	Shoes	Leather	Rubber	44	101.93
217004IB2041	Shoes	Synthetic	Polyurethane	541	20.61
217004IB2042	Shoes	Synthetic	Rubber	571	264.81
217004IB2043	Shoes	Synthetic	Leather	583	343.19
217004IB2044	Shoes	Synthetic	Polyurethane	92	52.02
217004IB2045	Shoes	Suede	Polyurethane	265	235.85
217004IB2439	Shoes	Synthetic	Polyurethane	895	374.38
217004IB2440	Shoes	Suede	Rubber	220	493.05
217004IB2441	Shoes	Synthetic	Rubber	902	336.92
217004IB2442	Shoes	Leather	Rubber	925	129.97
217004IB2443	Shoes	Synthetic	Leather	442	361.11
217004IB2444	Shoes	Synthetic	Rubber	401	302.99
217004IB2445	Shoes	Leather	Polyurethane	400	113.78
217005IB1039	Shoes	Leather	Rubber	727	427.04
217005IB1040	Shoes	Synthetic	Rubber	991	219.43
217005IB1041	Shoes	Synthetic	Rubber	899	481.37
