InventoryPurchaseID	SupplierID	DeliveryType	DeliverySupplier	DeliveryStatus	StartTime	EndTime	OrderDate	SignOffStatus	ConfirmStatus	InventoryID	ColorID	Size	Quantity	UnitCost
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	013002CU10230	BLACK	44	53	125.28
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	135014KM107	BLACK	39	65	127.35
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	135021BR2040	BROWN	43	67	134.54
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	034002JF07340	PINK	43	83	136.4
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	211022KE10370	BLACK	370	54	143.08
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	113106CUG9240	MILK TEA 	370	19	150.17
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	114003HK10400	BLACK	6	93	153.52
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	113115JJ41370	OFF WHITE	43	32	154.91
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	238003JI2442	BROWN	44	21	155.12
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	213113KE56360	TURQUOISE	1	8	156.17
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	218010BW7040	BLUE	8	56	164.52
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	014008DO02370	SILVER	400	44	169.8
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	113115JJ10350	BLACK	44	66	174.87
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	031014AJ44235	COCOA 	40	28	179.2
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	014003JR10370	BLACK	230	41	181.58
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	113016GZ10350	BLACK	1	6	191.56
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	011035GZ10370	BLACK	43	9	195.22
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	114023IM10250	BLACK	390	93	199.27
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	015033BR1044	BLACK	1	28	201.13
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	031021JM61350	CLARET	44	90	207.62
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	135008CZ1045	BLACK	350	41	207.98
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	032010GZ10360	BLACK	42	93	209.35
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	115009CZ1041	BLACK	39	14	213.06
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	214012KE30370	WHITE	45	32	221.36
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	113112IG70340	BLUE	42	24	231.52
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	218017KR7041	BLUE	390	23	231.92
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	211005JM10410	BLACK	360	11	234.8
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	214006AUG9360	MILK TEA 	380	44	241.89
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	015013IN2444	BROWN	1	11	242.84
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	013110IS10390	BLACK	360	51	248.93
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	031019EU10365	BLACK	380	9	255.39
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	232003CZ24390	BROWN	44	79	257.2
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	114007JR07390	PINK	400	51	268.9
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	015020GF1041	BLACK	39	73	271.6
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	135018DN9039	GREY	42	7	281.15
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	214010BJ10400	BLACK	1	94	281.96
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	032004GZ10390	BLACK	43	15	286.26
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	135008CZ2445	BROWN	390	22	294.54
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	031014AJ44255	COCOA 	40	33	297.9
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	013107JD24350	BROWN	44	58	300.07
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	213008GZ57370	AUTUMN 	43	24	307.85
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	014016AU10370	BLACK	390	22	309.21
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	031021JM61340	CLARET	39	39	315.15
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	115006BW2445	BROWN	42	45	322.41
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	131002AJ10240	BLACK	360	44	337.81
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	113113HH10350	BLACK	105	5	339.38
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	015008BJ2043	BROWN	41	77	353
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	138007JR7045	BLUE	245	17	357.79
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	015027CZ1046	BLACK	42	74	360.42
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	215025CZ2941	REDDISH BROWN	40	55	361.02
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	011015EP10380	BLACK	370	22	365.96
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	113004DO40380	BEIGE	42	64	370.35
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	232001CZ10390	BLACK	360	80	371.87
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	114027HE10360	BLACK	43	95	379.24
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	211010AU10380	BLACK	380	93	390.76
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	115003BW2442	BROWN	260	57	394.32
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	235020CZ1042	BLACK	380	42	399.77
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	011003AE10235	BLACK	240	43	399.89
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	011021IJ10350	BLACK	1	86	406.29
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	215017CZ1041	BLACK	42	48	407.7
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	031017JD10390	BLACK	41	82	408.2
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	017009BR107	BLACK	39	23	416.85
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	013120BJ10380	BLACK	44	21	417.59
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	215003BW2445	BROWN	1	32	425.3
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	032009GZ10360	BLACK	43	64	431.19
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	211003CU10220	BLACK	43	87	444.7
78	2	Standard	DHL	Incomplete	1/28/2020	3/24/2020	1/13/2020	Completed	Confirmed	238006JI7039	BLUE	41	60	449.67
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	115010CZ1046	BLACK	42	8	7.12
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	213107HK10370	BLACK	41	45	11.08
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	017003ED2445	BROWN	45	77	3.27
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	031005BJ72255	DARK BLUE	41	61	3.83
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	014009ETL7360	GUN 	40	98	10.94
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	013114DO40390	BEIGE	39	43	16.69
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	111012CV10365	BLACK	260	95	10.96
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	113011HH70390	BLUE	40	81	8.45
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	011022IJ10345	BLACK	42	25	14.46
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	035013IK2042	BROWN	40	77	16.6
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	215019CZ1045	BLACK	365	57	20.88
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	111015GZ70350	BLUE	42	44	27.76
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	113110IG30350	WHITE	44	36	37.64
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	135013IN1039	BLACK	44	29	40.14
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	132004HN40380	BEIGE	370	65	41.33
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	115006BW1040	BLACK	390	44	45.56
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	131008AJ44230	COCOA 	365	53	47.86
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	130086ZH2401	BROWN	370	83	57.04
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	130107JT1001	BLACK	43	43	73.06
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	214006AUG9390	MILK TEA 	45	87	91.46
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	114028GZ30400	WHITE	350	19	94.65
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	035010KM246	BROWN	370	13	95.71
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	114012BB30380	WHITE	41	2	106.05
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	011011CUM5215	LIGHT CAMEL	1	80	115.67
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	234002JF30370	WHITE	8	56	117.3
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	211010AU42370	APRICOT	38	56	126.17
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	215024CZ2942	REDDISH BROWN	390	21	127.1
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	014026BB72350	DARK BLUE	43	32	135.4
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	138008BW1044	BLACK	42	26	138.67
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	015033BR1041	BLACK	400	74	146.64
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	214021KE30380	WHITE	42	1	170.3
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	013110IS10370	BLACK	360	30	173.64
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	135020BR2041	BROWN	43	33	181.5
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	114030KE91360	SILVER GRAY	44	66	199.17
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	114023IM10220	BLACK	380	68	201.99
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	214004BB30390	WHITE	40	93	206.06
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	131009AJ10255	BLACK	360	82	215.23
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	113112IG70350	BLUE	370	97	218.3
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	031022HH24365	BROWN	350	46	237.59
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	115016IC1042	BLACK	370	62	239.79
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	132023ET10390	BLACK	360	13	251.47
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	011024HA01260	GOLD	43	46	255.21
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	211013HH10355	BLACK	1	70	261.89
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	215003BW2438	BROWN	370	15	265.26
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	031007BJ02225	SILVER	8	99	265.63
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	117006JS108	BLACK	350	43	277.43
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	234007BB30360	WHITE	44	28	294.42
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	130032KD8601	ORANGE 	44	81	298.57
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	115008CZ2441	BROWN	8	92	306.69
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	213105HK30370	WHITE	370	6	306.85
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	015009BJ1042	BLACK	40	14	312.42
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	013014II02400	SILVER	370	26	345.99
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	034009HK48360	KHAKI	350	57	350.18
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	134002JR07360	PINK	42	86	354.27
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	031013AJ10230	BLACK	41	77	354.68
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	010035JT1001	BLACK	42	57	363.02
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	135020BR2039	BROWN	45	13	368.01
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	214009BJ44370	COCOA 	44	29	372.29
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	035013IK2040	BROWN	42	72	380.6
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	015013IN2443	BROWN	43	46	384.13
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	113122GZ81370	EARTHY YELLOW	43	26	387.36
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	031022HH10370	BLACK	360	75	395.49
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	217005IB2042	BROWN	44	73	399.65
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	131003AJ10245	BLACK	38	9	400.08
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	215025CZ2940	REDDISH BROWN	42	3	400.93
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	238010JV7045	BLUE	360	34	428.36
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	111012CV10340	BLACK	370	57	431.82
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	013002CU10260	BLACK	39	47	437.84
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	130092ZH6801	PURPLE	245	32	445.58
79	2	Standard	UPS	Incomplete	10/1/2020	11/6/2020	9/16/2020	Completed	Confirmed	134001JR10380	BLACK	39	77	449.66
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	135005CZ2944	REDDISH BROWN	44	58	4.02
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	015027CZ6139	CLARET	390	2	6.69
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	031008HH24355	BROWN	41	29	7.04
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	135007CZ2043	BROWN	235	18	12
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	017005AE2430	BROWN	380	47	8.99
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	232001CZ10360	BLACK	380	69	15.52
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	015026CZ2441	BROWN	380	52	7.3
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	135018DN7046	BLUE	400	15	10.16
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	131005AJ24250	BROWN	42	31	9.86
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	135003BR1046	BLACK	380	36	10.09
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	031005BJ72245	DARK BLUE	42	27	21.36
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	131006AJ80255	YELLOW	250	94	23.71
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	113015HX10380	BLACK	44	14	42.06
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	031012CUM9220	DARK MILK BROWN	43	17	53.92
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	013112EU66380	PINK	370	17	62.63
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	031007BJ07250	PINK	44	36	66.38
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	218011BW9043	GREY	400	91	84.36
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	114011JR30390	WHITE	8	43	92.12
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	014003JR02400	SILVER	1	54	94.51
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	015009BJ2044	BROWN	360	13	106.02
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	238001JI7240	DARK BLUE	41	47	134.63
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	113101JS608	RED	400	93	152.08
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	118007IB1040	BLACK	43	34	156.76
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	111008CS02360	SILVER	40	34	159.14
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	215006BW2445	BROWN	360	33	192.05
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	013119BJ70400	BLUE	39	46	193.83
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	117002JS246	BROWN	8	71	196.68
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	135019BR2041	BROWN	44	27	217.53
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	130045KD2201	LIGHT COFFEE	45	18	230.06
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	014014JM30370	WHITE	42	22	230.45
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	017004ED2439	BROWN	42	6	231.45
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	013104HK36370	TARO 	42	96	238.59
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	117002JS105	BLACK	370	39	239.89
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	131001AJ10230	BLACK	390	13	245.38
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	031019EU10380	BLACK	235	49	248.18
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	035012IK2445	BROWN	44	93	267.38
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	013102CUF0215	LIGHT COCOA	7	31	267.6
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	113004DOB9390	LIGHT GRAY	42	38	268.28
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	013104HK36380	TARO 	345	26	270.07
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	117005JS1010	BLACK	350	98	270.4
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	213003JDN1360	ROSE PINK	245	38	288.64
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	018014BR1043	BLACK	40	99	293.47
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	011017AJ10235	BLACK	45	52	298.3
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	211014HH37370	LIGHT PINK	375	9	301.25
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	135008CZ2446	BROWN	365	90	303.37
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	232004CZ24380	BROWN	1	44	308.36
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	118011JO8139	EARTHY YELLOW	45	58	317.9
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	138011BW7038	BLUE	42	84	344.41
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	011017AJ10225	BLACK	44	84	350.63
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	115008CZ2443	BROWN	44	55	355.18
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	015002KM1040	BLACK	42	31	369.84
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	115016IC1039	BLACK	41	33	369.91
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	135024KO2455	BROWN	40	44	387.21
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	111003DO10380	BLACK	1	100	397.2
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	013011ET10400	BLACK	370	75	398.58
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	018009IN2038	BROWN	39	40	398.59
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	031007BJ02220	SILVER	380	21	400.52
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	215026CZ1043	BLACK	45	33	405.32
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	035013IK2045	BROWN	2	52	413.39
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	015014IN1044	BLACK	360	89	417.65
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	015014IN2447	BROWN	43	63	420.05
80	2	Express	FEDEX	Delivered	3/14/2020	4/28/2020	2/28/2020	Completed	Confirmed	014010HKF6400	TARO PURPLE	380	32	426.73
